date,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2004/6/7,634668,621431,608323,599789,621710,684828,784775,845363,847941,869169,880480,915882,937439,979904,988681,1015942,1029615,1044485,1040874,1019377,1013651,1000109,890577,777843
2004/6/8,770051,724606,704674,693682,716679,764942,852853,912068,927178,950582,997570,1053749,1097998,1136780,1166896,1199275,1222897,1226177,1203008,1174279,1151948,1142861,1016131,900683
2004/6/9,836632,806247,782958,769770,777257,793083,854263,914153,935908,1020922,1085475,1119595,1164476,1218477,1243615,1246455,1275648,1283179,1274901,1253273,1258540,1237932,1105946,965438
2004/6/10,901235,851311,832497,811397,817374,848875,947164,1032342,1055368,1096349,1144406,1175831,1199059,1217396,1211320,1184437,1184348,1178805,1141453,1151923,1150067,1137632,1038000,873220
2004/6/11,815748,809939,799304,784213,787441,836305,918256,980583,1001454,1003146,1024329,1012062,997546,994813,972484,954560,948818,932898,931332,904446,890636,856411,802520,744947
2004/6/12,686628,634772,626164,624022,628643,635577,665193,726011,793169,832722,857854,858709,869141,872734,887770,896437,912696,917479,901888,874353,871211,862670,795332,723707
2004/6/13,660545,627259,605385,593693,590837,602257,627390,677203,744957,801384,809144,822548,837203,826502,823899,834786,835255,845630,851080,858517,874262,872658,803845,735280
2004/6/14,701185,688388,666294,675971,692206,744523,823489,886280,928267,978553,1030943,1079408,1119938,1145589,1175818,1182482,1200352,1226367,1211901,1179483,1158893,1145586,1032225,932294
2004/6/15,868947,828942,803742,796286,801559,843830,922892,997560,1053351,1098384,1161595,1203335,1240020,1279742,1311057,1338101,1331579,1295108,1232400,1175390,1154004,1123895,1021235,921340
2004/6/16,857403,791995,736563,729226,737173,776149,848356,924073,960366,1005507,1077522,1121056,1169889,1216108,1252885,1274624,1272723,1271825,1249065,1229530,1213805,1194756,1090888,974827
2004/6/17,893185,859450,836722,819248,818597,843146,912661,1003864,1064041,1119206,1193886,1249475,1291947,1333037,1347388,1323499,1321094,1302166,1297514,1285395,1267160,1216928,1112416,994156
2004/6/18,920550,877087,850821,830234,840457,874479,944668,1016722,1069945,1117684,1175188,1226505,1274773,1299991,1301482,1293718,1311078,1308170,1279677,1229450,1196512,1165539,1070148,969903
2004/6/19,889816,831492,798549,772061,757749,764389,777580,859263,940842,1007618,1044939,1065404,1085206,1081710,1066888,1060763,1058042,1062173,1036044,997272,952342,933036,861340,775267
2004/6/20,698110,647902,623016,601904,594681,594741,614265,682132,737771,787364,811061,815528,834761,843621,847434,864467,883470,905211,897595,885033,876206,891503,815539,728971
2004/6/21,659789,645932,626840,623800,650569,693515,751057,826081,860774,894627,933170,952275,965738,989721,1010910,1034139,1057748,1071806,1066376,1040950,1025573,1031636,948970,830171
2004/6/22,772842,743789,733593,724517,741837,774254,844313,913092,936015,968814,1040385,1082985,1128171,1170658,1179931,1177585,1204301,1215807,1205321,1178246,1146818,1128969,1030962,913900
2004/6/23,846315,804059,778950,766727,776618,813119,876707,946790,958549,964093,976978,991595,994970,1016283,1026250,1036790,1057222,1081739,1089537,1074693,1050384,1050117,957318,848132
2004/6/24,788116,747998,737987,729924,731457,765593,823367,899122,952036,1032795,1072783,1102400,1130297,1172207,1196915,1231933,1223723,1231897,1219036,1170466,1117169,1113770,1014147,901180
2004/6/25,836905,785804,756120,744021,751844,798949,864557,939116,954849,1011763,1053885,1098022,1120399,1129810,1137607,1130040,1097599,1071208,1040279,1039361,1027452,1011078,916539,838074
2004/6/26,774514,727006,710309,696671,685138,706806,725895,790172,849211,904286,927136,952146,990442,990975,998754,1027958,1034634,1024938,990281,953212,921057,909679,828612,754868
2004/6/27,690360,641634,620165,604262,598714,606896,623260,665118,762247,827316,856348,881183,890173,909255,940284,955026,983254,1005653,982060,963534,950892,954422,866347,777776
2004/6/28,707279,680710,662384,663640,675626,726251,783312,853060,905516,943330,984061,1012128,1030633,1059562,1080201,1119194,1175411,1190503,1187072,1149613,1135722,1132018,1036704,921079
2004/6/29,785310,748573,721491,699946,702516,739517,797812,875099,908405,944473,973438,995626,1019113,1043468,1064169,1093466,1112438,1129126,1122134,1086771,1045557,1021331,925869,817136
2004/6/30,749453,704762,689094,678650,692248,736964,801895,867491,889870,931080,971906,1020995,1051971,1083086,1113520,1133400,1163919,1169288,1155458,1115425,1089789,1069422,967976,856604
2004/7/1,788786,755305,736396,730027,727688,763714,805868,884708,953670,987727,1027262,1096035,1149127,1180297,1187688,1168640,1211605,1238122,1238191,1240278,1189912,1146154,1052203,929007
2004/7/2,860352,847013,807100,782529,778796,809360,872110,969596,1030201,1091020,1153509,1207570,1232266,1261643,1271103,1260857,1267027,1269074,1274099,1228321,1161560,1126146,1041217,923777
2004/7/3,827156,771614,731136,713682,701617,695576,706860,756089,866408,930147,1012837,1073565,1095935,1152115,1177081,1190401,1185683,1180023,1147820,1089135,1031886,1008612,940265,841864
2004/7/4,785800,748766,718861,712371,694814,693204,702678,738675,804161,859837,904955,958669,1023617,1040751,1020279,1027291,1026792,1025959,990881,949070,915533,862512,839706,781417
2004/7/5,754736,718660,699383,665055,684210,669787,669935,708091,824101,959492,1057999,1131231,1188614,1223261,1196585,1187417,1187148,1197878,1246817,1238483,1171890,1149236,1049505,940776
2004/7/6,864860,838875,804607,785695,785443,825660,876751,957160,1022592,1087605,1155118,1199492,1242629,1290964,1300086,1325137,1322550,1309921,1315371,1308319,1254376,1232569,1109512,982895
2004/7/7,900077,866965,833180,820247,820493,840757,896485,987082,1035572,1099809,1162015,1219690,1259490,1268881,1261429,1236458,1267231,1296171,1238878,1202135,1181483,1141998,1051113,947124
2004/7/8,861980,816071,800415,771011,783587,810679,882461,950330,1023522,1075483,1110017,1158092,1196160,1202554,1228748,1229489,1304869,1332291,1316447,1238099,1196619,1196412,1094399,977320
2004/7/9,874886,838831,799809,780858,791370,820881,895885,954266,1034544,1110937,1146494,1170910,1196101,1237006,1251291,1283103,1300386,1311576,1284765,1200164,1124161,1080847,977765,845548
2004/7/10,744362,677577,638444,626106,620754,623498,625110,659507,785827,871981,943905,999447,1026154,1065626,1056370,1031935,1021471,1010812,1008783,982678,958071,949742,909428,829411
2004/7/11,731737,689125,690284,676223,674347,680077,702684,759156,838530,902248,957119,1033138,1091387,1144890,1160065,1176153,1178221,1169166,1145955,1116978,1079081,1068345,984108,893570
2004/7/12,824164,804221,779433,769395,769584,804010,851480,908077,952650,990460,1023730,1079607,1139658,1163694,1193913,1231151,1202625,1176490,1166682,1153409,1122932,1098420,1003243,918950
2004/7/13,815616,785643,756192,761089,764366,807021,867902,912321,949509,973282,1023723,1050703,1092672,1162964,1233674,1277410,1266786,1274408,1247211,1185999,1143710,1118853,1006074,883270
2004/7/14,835354,801296,780229,776674,763933,791437,822692,880219,917255,956834,1034451,1098852,1113029,1127260,1109407,1114055,1123738,1130271,1090276,1061744,1025418,1016434,956080,846867
2004/7/15,791897,762845,744481,728093,735099,756092,824336,917595,948513,970429,985373,1011605,1020785,1024624,1035712,1049311,1106610,1125452,1102533,1065173,1053180,1037519,945064,823067
2004/7/16,731268,722981,699137,685677,685383,722425,795204,862945,885616,929655,985481,1023275,1039056,1050522,1058690,1052563,1113542,1151608,1135807,1071007,1059665,1033574,946547,850619
2004/7/17,721341,682221,650177,622282,618172,634494,627955,681812,771892,821521,894443,895176,901835,941189,965688,955722,973131,971974,973340,941597,920757,894650,838402,740449
2004/7/18,700883,677221,654789,645676,655704,662445,677683,697886,744591,783540,794140,824291,846933,851866,829499,839887,868118,892172,897382,866835,853850,863791,801646,701840
2004/7/19,688751,674246,669486,659692,675508,712044,784823,822840,865045,869251,899778,935319,978428,1011477,1042516,1062149,1072130,1074084,1072604,1063381,1055062,1026205,924643,817796
2004/7/20,772601,721025,699079,700659,704257,753498,788160,861066,941588,980775,1032521,1077123,1111187,1149665,1183404,1231381,1233677,1247974,1210735,1152162,1104512,1095818,995423,887331
2004/7/21,798165,756223,729403,712213,719538,741110,814185,875110,906576,964327,1038769,1107709,1158425,1210003,1265899,1295166,1312373,1366389,1327332,1235984,1220885,1194399,1078645,943555
2004/7/22,957029,917680,877033,864838,862919,904283,961514,1034126,1095082,1157386,1119109,1184158,1228842,1220514,1180883,1159768,1124332,1118041,1151841,1137541,1127588,1118792,1026909,928066
2004/7/23,860834,816007,786213,763368,764544,782137,825640,889052,933436,986357,1042254,1083555,1131551,1204004,1232617,1260645,1255768,1238488,1170144,1129577,1094033,1069986,995188,899273
2004/7/24,827066,770718,741410,720256,703993,714362,729998,775175,822726,879132,918540,941757,975255,985798,1008458,1013599,1030377,1015029,981772,950106,930156,919544,855871,767827
2004/7/25,705338,667907,636194,624145,621926,623968,646858,690773,754588,812961,840705,852768,856911,861657,848836,850610,844226,855293,856059,859020,879403,863855,806688,733687
2004/7/26,687194,668961,648845,651239,663716,705371,782966,846054,875963,839774,940252,965578,966233,991894,1016191,1098850,1020298,1034850,1031403,1031182,1036330,1023437,943485,857948
2004/7/27,800518,761426,742454,720058,735026,781677,852087,918134,947627,995378,1034544,1067340,1082698,1119461,1145186,1176144,1175745,1171233,1157415,1129867,1126721,1090717,998779,906364
2004/7/28,837082,792412,768385,755646,765284,809038,853215,911429,949733,1004937,1048730,1086117,1111184,1137328,1146195,1163211,1172341,1196062,1174673,1125214,1096617,1064072,966737,866684
2004/7/29,804480,754893,734095,715263,721589,755453,794326,861163,912315,949827,1002890,1047180,1089403,1136942,1177651,1197704,1221147,1230840,1222268,1169915,1146995,1116408,1024736,934943
2004/7/30,861814,816819,782810,772628,771676,816117,858670,938389,1000257,1063455,1122804,1182512,1217477,1256042,1262859,1239554,1215289,1210866,1207432,1180842,1149812,1130200,1049706,959586
2004/7/31,866623,816029,779557,761822,743847,740320,760388,842881,932404,1000175,1045679,1098577,1146134,1169811,1187289,1244631,1265651,1252185,1200503,1134438,1097409,1082427,997415,915230
2004/8/1,842260,793369,759344,731240,715467,718750,735074,786681,867063,954665,1016668,1059439,1114708,1119684,1114930,1134416,1151852,1150444,1132517,1102227,1082854,1083753,991840,902728
2004/8/2,831565,784367,759929,749936,755555,795655,863324,933307,984154,1010756,1069073,1110531,1159234,1214920,1229136,1225510,1211302,1231658,1221289,1179382,1147391,1111957,1010511,916955
2004/8/3,832270,795793,762283,743736,753073,793780,847182,909504,972372,1041394,1086594,1148591,1182887,1230651,1254473,1265979,1280749,1291702,1281885,1243477,1229416,1170133,1071634,947555
2004/8/4,872942,822942,783166,763329,767043,798204,856876,927215,985169,1049940,1149365,1218577,1267220,1302907,1320603,1294934,1302951,1287870,1264552,1240457,1212335,1153260,1058116,952194
2004/8/5,887120,837090,808964,793371,797764,832458,882176,937232,951605,974075,994072,1010404,1007246,1016438,1011178,1001285,1011884,1030646,1026860,995667,993810,975141,896322,796404
2004/8/6,739147,688428,666961,652711,665520,704083,755614,810761,849311,879766,897420,904539,894558,891510,892122,880110,882546,886306,869437,851371,857974,847566,777334,700396
2004/8/7,653839,616634,602978,595666,593350,606441,622955,660876,729948,784397,792663,802814,805023,807936,816394,816791,836241,835747,831148,811789,812870,793484,736695,660458
2004/8/8,603884,582339,559918,552721,548916,560066,573816,620148,692125,745167,764360,789659,804962,824516,846514,876214,898753,908524,899244,885973,908234,882748,812126,726755
2004/8/9,677197,634973,616841,611702,633922,679631,743736,810167,845129,895966,952120,982845,1019968,1050224,1089750,1116361,1143893,1180582,1160150,1101190,1090149,1042106,939307,858145
2004/8/10,803087,757445,736926,721587,730234,767751,828992,877644,929371,975056,1052064,1109730,1150049,1193351,1221031,1232401,1243131,1248616,1224749,1179773,1173181,1130838,1027556,920588
2004/8/11,855163,807126,773693,761303,771613,812289,877686,935984,960236,1015336,1074165,1140118,1177520,1181722,1160107,1170198,1208853,1213287,1210674,1167013,1152213,1095829,1001398,882350
2004/8/12,817926,782088,747566,734196,738156,775836,831044,895119,926208,967812,1015528,1045683,1062672,1079730,1063907,1045419,1056385,1047606,1026034,1020650,1016133,975899,904852,824596
2004/8/13,767759,701708,665529,655489,668644,709757,797424,856951,861462,886761,926828,936414,962914,955893,946177,937293,935535,926090,911219,889219,888210,863157,803812,719762
2004/8/14,661149,616542,599194,597215,620267,639788,656203,706885,767093,821247,843871,838277,832228,823465,828786,826126,823731,827116,827300,818642,827891,806198,752167,692618
2004/8/15,645544,601414,597766,585210,582771,588880,604280,655145,742830,808654,849728,868098,898281,925313,928708,939208,956517,950182,942254,926613,937289,909732,834436,752429
2004/8/16,694953,667917,650502,642112,656607,704134,766814,834220,857348,906875,945799,984409,1018596,1061159,1081848,1095548,1108217,1114146,1096389,1068675,1073177,1032574,917548,824489
2004/8/17,771542,727329,709278,692286,705670,741958,802828,859213,889832,930606,985613,1031596,1061919,1100241,1119927,1129461,1161170,1167689,1148423,1108530,1116848,1057064,950261,870799
2004/8/18,788766,757169,722385,720260,730778,776695,832902,871826,909066,950558,1021809,1073189,1106511,1137049,1172761,1183619,1205639,1230740,1215061,1160924,1163662,1120261,1023561,929165
2004/8/19,862402,818027,780697,763351,774491,809815,873914,933849,958450,1006374,1049092,1114432,1164966,1228949,1273798,1310897,1323598,1326729,1279899,1241854,1220841,1159673,1067131,957239
2004/8/20,880426,834806,795102,789167,793749,828613,876182,950328,1021053,1089129,1187998,1247654,1284678,1337465,1316597,1286215,1280091,1275591,1239120,1234940,1199167,1134702,1046990,951050
2004/8/21,874913,831707,799262,786495,786340,790413,810660,865383,888370,950863,1033034,1069210,1051714,1031772,1024725,1005272,976747,987247,979562,939103,937633,904920,835150,736725
2004/8/22,675080,633086,605610,591579,599229,608315,622855,670458,757670,820118,853040,865580,882534,894349,925832,957200,983603,995003,979168,953373,974316,923441,849629,770121
2004/8/23,704378,668389,652270,636241,649768,700020,773508,831295,867792,932893,967611,1010934,1047622,1086151,1125587,1155524,1172302,1176152,1172081,1127200,1125552,1063539,955418,847586
2004/8/24,792400,745121,714551,692007,707346,748421,808734,860108,913677,953128,1016386,1073653,1119553,1169649,1202520,1232717,1251353,1256148,1225556,1181511,1185402,1103326,1003425,893332
2004/8/25,813038,773405,745319,732657,738361,782410,858209,909323,979446,937366,1020285,1071065,1137735,1124624,1166452,1192401,1188827,1186865,1155553,1115522,1126568,1059607,964158,864965
2004/8/26,805246,766656,747435,727610,738922,779530,849209,909490,937096,992497,1027579,1072395,1096591,1135766,1166247,1194616,1207367,1213268,1179237,1124829,1127879,1072859,975574,875221
2004/8/27,814998,777860,757908,733064,738819,773431,848380,902290,946595,988390,1046962,1086661,1151923,1201507,1241738,1244138,1263844,1263258,1232556,1187144,1166061,1105637,1014800,906761
2004/8/28,833210,790661,766013,740158,721618,730059,741573,789880,899898,1000043,1082743,1159815,1216661,1245951,1274292,1284807,1286047,1281672,1232203,1180307,1159430,1094111,1009489,902812
